pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y obtuvo todo | PYME (<250 empleados),42.01841,pct_empresas,2009-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S1.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S1.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),2.5355,pct_empresas,2025-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S3.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),9.988558,pct_empresas,2009-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),12.20831,pct_empresas,2009-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),8.348032,pct_empresas,2010-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),7.351571,pct_empresas,2010-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),8.077905,pct_empresas,2011-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),12.46953,pct_empresas,2011-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),13.439,pct_empresas,2012-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),8.85597,pct_empresas,2012-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),9.348146,pct_empresas,2013-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),9.771293,pct_empresas,2013-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),10.32498,pct_empresas,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),7.208971,pct_empresas,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),9.088142,pct_empresas,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),7.399743,pct_empresas,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),6.098421,pct_empresas,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),5.829669,pct_empresas,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),4.142593,pct_empresas,2017-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),3.92079,pct_empresas,2017-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),4.192432,pct_empresas,2018-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),4.959553,pct_empresas,2018-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),6.405818,pct_empresas,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),4.207199,pct_empresas,2019-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),4.31319,pct_empresas,2020-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),4.39204,pct_empresas,2020-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),5.653145,pct_empresas,2021-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),4.316366,pct_empresas,2021-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),6.381129,pct_empresas,2022-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),7.224831,pct_empresas,2022-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),5.420904,pct_empresas,2023-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),7.885624,pct_empresas,2023-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),7.8282,pct_empresas,2024-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),7.7144,pct_empresas,2024-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),5.6904,pct_empresas,2025-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y fue RECHAZADA | PYME (<250 empleados),6.1881,pct_empresas,2025-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S4.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicitud aun pendiente | PYME (<250 empleados),5.529623,pct_empresas,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S8.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S8.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicitud aun pendiente | PYME (<250 empleados),8.817506,pct_empresas,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S8.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S8.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicitud aun pendiente | PYME (<250 empleados),8.487312,pct_empresas,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S8.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S8.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicitud aun pendiente | PYME (<250 empleados),7.743464,pct_empresas,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S8.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S8.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicitud aun pendiente | PYME (<250 empleados),9.857268,pct_empresas,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S8.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S8.AL.WP
Zona euro (referencia),acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicitud aun pendiente | PYME (<250 empleados),5.728025,pct_empresas,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S8.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.U2.SME.A.0.1.0.Q7B.FBLN.S8.AL.WP
