pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,empresas_cb,Rentabilidad ordinaria del activo neto | Pequenas,10.6000,pct_activos,1997,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,"ratio R.1 de la CBI; tamano segun la Recomendacion 2003/361/CE. dato del ejercicio, no del anterior"
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,-0.4000,pct_activos,2011,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,-0.6000,pct_activos,2012,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,0.1000,pct_activos,2013,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,1.4000,pct_activos,2014,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,3.0000,pct_activos,2015,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,4.1000,pct_activos,2016,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,4.7000,pct_activos,2017,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,4.8000,pct_activos,2018,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,4.6000,pct_activos,2019,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,3.2000,pct_activos,2020,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,4.7000,pct_activos,2021,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,5.7000,pct_activos,2022,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,5.8000,pct_activos,2023,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Medianas,6.1000,pct_activos,2024,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,1.6000,pct_activos,1997,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,3.4000,pct_activos,1998,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,3.3000,pct_activos,1999,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,2.7000,pct_activos,2000,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,2.8000,pct_activos,2001,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,3.8000,pct_activos,2002,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,4.0000,pct_activos,2003,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,4.6000,pct_activos,2004,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,5.0000,pct_activos,2005,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,4.9000,pct_activos,2006,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,4.0000,pct_activos,2007,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,2.7000,pct_activos,2008,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,2.4000,pct_activos,2009,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,2.5000,pct_activos,2010,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,1.6000,pct_activos,2011,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,1.1000,pct_activos,2012,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,1.3000,pct_activos,2013,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,1.6000,pct_activos,2014,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,1.9000,pct_activos,2015,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,2.8000,pct_activos,2016,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,3.4000,pct_activos,2017,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,3.6000,pct_activos,2018,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,4.2000,pct_activos,2019,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,2.2000,pct_activos,2020,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,2.1000,pct_activos,2021,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,2.9000,pct_activos,2022,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,2.7000,pct_activos,2023,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Grandes,2.6000,pct_activos,2024,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,1.3000,pct_activos,1997,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,3.2000,pct_activos,1998,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,3.5000,pct_activos,1999,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,2.8000,pct_activos,2000,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,2.8000,pct_activos,2001,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,3.6000,pct_activos,2002,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,3.7000,pct_activos,2003,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,4.2000,pct_activos,2004,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,3.9000,pct_activos,2005,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,3.8000,pct_activos,2006,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,2.9000,pct_activos,2007,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,1.6000,pct_activos,2008,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,1.0000,pct_activos,2009,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,1.3000,pct_activos,2010,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,0.5000,pct_activos,2011,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,0.0000,pct_activos,2012,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,0.4000,pct_activos,2013,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,0.9000,pct_activos,2014,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,1.5000,pct_activos,2015,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,2.3000,pct_activos,2016,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,2.9000,pct_activos,2017,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,3.2000,pct_activos,2018,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,3.6000,pct_activos,2019,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,1.9000,pct_activos,2020,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,2.2000,pct_activos,2021,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,2.9000,pct_activos,2022,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,2.7000,pct_activos,2023,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Diferencia entre rentabilidad y coste financiero | Total,2.5000,pct_activos,2024,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,ratio R.4 de la CBI; tamano segun la Recomendacion 2003/361/CE. R.4 positiva significa que endeudarse crea valor para la empresa
Espana,empresas_cb,Rentabilidad ordinaria de los recursos propios | Pequenas,9.3000,pct_roe,1997,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,"ratio R.3 de la CBI; tamano segun la Recomendacion 2003/361/CE. dato del ejercicio, no del anterior"
Espana,empresas_cb,Rentabilidad ordinaria de los recursos propios | Pequenas,11.3000,pct_roe,1998,"Banco de Espana, Central de Balances Integrada",https://datos.bde.es/datos/es/datasets/000/016.html,2026-09-18,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,"ratio R.3 de la CBI; tamano segun la Recomendacion 2003/361/CE. dato del ejercicio, no del anterior"
