pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.87,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.A.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.5,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.65,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.53,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.73,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.88,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.74,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.87,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1368,eur_millones,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1429,eur_millones,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1766,eur_millones,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1641,eur_millones,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1520,eur_millones,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1934,eur_millones,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),2234,eur_millones,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),997,eur_millones,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1528,eur_millones,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1814,eur_millones,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1511,eur_millones,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1596,eur_millones,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1384,eur_millones,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1495,eur_millones,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1758,eur_millones,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1614,eur_millones,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1448,eur_millones,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1903,eur_millones,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1862,eur_millones,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.36,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.32,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.27,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.23,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.15,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.01,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.03,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.11,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.11,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.08,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.05,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.96,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.06,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.04,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.92,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.12,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.15,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.17,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.25,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.A.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),4.66,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),4.58,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),4.36,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),4.26,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),4.1,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.96,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),4,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),4.08,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.99,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.93,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.93,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.78,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.91,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.86,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.73,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.81,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.78,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
Alemania,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.98,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.DE.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.DE.B.A2D.F.R.A.2250.EUR.N
