pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 1M (new business),3.95,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2A.A.R.0.2240.EUR.N,2026-09-16,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2A.A.R.0.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.92,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.76,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.66,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.6,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.5,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.39,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.38,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.53,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.52,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.59,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.53,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.33,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.38,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.56,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.67,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.7,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations (new business),3.79,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.A.R.A.2240.EUR.N,2026-09-16,Total,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.A.R.A.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.98,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.63,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.5,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.4,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.25,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.12,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.1,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),2.85,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),2.86,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.08,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.03,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.05,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.05,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),2.84,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),2.78,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.01,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.02,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.17,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.3,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.1.2240.EUR.N; OBS_STATUS=P (no definitivo)
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.76,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.68,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.52,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.38,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.24,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.26,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.96,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.9,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.03,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.13,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.05,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.28,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.01,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.02,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.13,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.16,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.21,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.5,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.32,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.2.2240.EUR.N; OBS_STATUS=P (no definitivo)
Italia,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),4.33,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.IT.B.A2A.D.R.3.2240.EUR.N
